VERSION;7.2.1.201802190531
DATE;28/08/2018 14:42
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0001;NQDS QWI WELL INJ4;0.0
1;base0001;NQDS BHP WELL INJ4;-0.5987670061177583
1;base0001;NQDS QWI WELL INJ5;0.0
1;base0001;NQDS BHP WELL INJ5;-0.2727668695803118
1;base0001;NQDS QWI WELL INJ6;0.0
1;base0001;NQDS BHP WELL INJ6;-0.2695465572596681
1;base0001;NQDS QWI WELL INJ7;0.0
1;base0001;NQDS BHP WELL INJ7;-0.6936721961784515
1;base0001;NQDS QWI WELL INJ8;0.0
1;base0001;NQDS BHP WELL INJ8;-0.2244548593430786
1;base0001;NQDS QWI WELL INJ9;0.0
1;base0001;NQDS BHP WELL INJ9;-0.4392695054251173
1;base0002;NQDS QL WELL WILDCAT;1.937482430321393E-10
1;base0002;NQDS QW WELL WILDCAT;-1.493614327143457
1;base0002;NQDS QO WELL WILDCAT;0.04119848595033918
1;base0002;NQDS BHP WELL WILDCAT;-0.5273793911549586
1;base0002;NQDS QL WELL PROD1;4.620560503474256E-10
1;base0002;NQDS QW WELL PROD1;-1.113738216759725
1;base0002;NQDS QO WELL PROD1;0.1032881103993139
1;base0002;NQDS BHP WELL PROD1;-0.3296726397896479
1;base0002;NQDS QL WELL PROD2;4.962793590240567E-10
1;base0002;NQDS QW WELL PROD2;0.8190477275013611
1;base0002;NQDS QO WELL PROD2;-0.1845984201650737
1;base0002;NQDS BHP WELL PROD2;0.2719880377921224
1;base0002;NQDS QL WELL PROD3;9.150433669091634E-11
1;base0002;NQDS QW WELL PROD3;0.004526647667609687
1;base0002;NQDS QO WELL PROD3;-4.01929998816433E-5
1;base0002;NQDS BHP WELL PROD3;-0.8408437010227814
1;base0002;NQDS QL WELL PROD4;2.372105977162904E-10
1;base0002;NQDS QW WELL PROD4;7.240564782249979
1;base0002;NQDS QO WELL PROD4;-0.5495178958599584
1;base0002;NQDS BHP WELL PROD4;-0.5437293732468542
1;base0002;NQDS QL WELL PROD5;9.514296130984946E-15
1;base0002;NQDS QW WELL PROD5;3.137683582749583E-13
1;base0002;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0002;NQDS BHP WELL PROD5;-0.942987077088488
1;base0002;NQDS QL WELL PROD6;5.046783253535666E-10
1;base0002;NQDS QW WELL PROD6;-27.03639581193259
1;base0002;NQDS QO WELL PROD6;1.061881473360715
1;base0002;NQDS BHP WELL PROD6;-5.918321480778715
1;base0002;NQDS QL WELL PROD7;4.309683492128191E-10
1;base0002;NQDS QW WELL PROD7;3.110176054651148
1;base0002;NQDS QO WELL PROD7;-0.3506611130844991
1;base0002;NQDS BHP WELL PROD7;-0.7058157443824624
1;base0002;NQDS QL WELL PROD8;-4.667187182543981E-10
1;base0002;NQDS QW WELL PROD8;1.2411668199881
1;base0002;NQDS QO WELL PROD8;-0.02141355833719017
1;base0002;NQDS BHP WELL PROD8;-0.5126663830881047
1;base0002;NQDS QL WELL PROD9;-1.175747090653851E-10
1;base0002;NQDS QW WELL PROD9;-45.76023832005435
1;base0002;NQDS QO WELL PROD9;1.075164875485516
1;base0002;NQDS BHP WELL PROD9;-0.5341841218628968
1;base0002;NQDS QL WELL PROD10;1.576505775773973E-10
1;base0002;NQDS QW WELL PROD10;-5.932819291488909
1;base0002;NQDS QO WELL PROD10;0.1454011494707144
1;base0002;NQDS BHP WELL PROD10;-0.4722616949279596
1;base0002;NQDS QWI WELL INJ1;0.0
1;base0002;NQDS BHP WELL INJ1;0.2242965248619156
1;base0002;NQDS QWI WELL INJ2;0.0
1;base0002;NQDS BHP WELL INJ2;-0.2272726860965996
1;base0002;NQDS QWI WELL INJ3;0.0
1;base0002;NQDS BHP WELL INJ3;0.3515535311207578
1;base0002;NQDS QWI WELL INJ4;0.0
1;base0002;NQDS BHP WELL INJ4;-0.9218117447660314
1;base0002;NQDS QWI WELL INJ5;0.0
1;base0002;NQDS BHP WELL INJ5;-0.2765947345670107
1;base0002;NQDS QWI WELL INJ6;0.0
1;base0002;NQDS BHP WELL INJ6;0.2825726672053624
1;base0002;NQDS QWI WELL INJ7;0.0
1;base0002;NQDS BHP WELL INJ7;-0.9084388012641879
1;base0002;NQDS QWI WELL INJ8;0.0
1;base0002;NQDS BHP WELL INJ8;-0.2302028779414122
1;base0002;NQDS QWI WELL INJ9;0.0
1;base0002;NQDS BHP WELL INJ9;-0.4158104917699316
1;base0003;NQDS QL WELL WILDCAT;2.154637501791753E-10
1;base0003;NQDS QW WELL WILDCAT;7.781816430132469
1;base0003;NQDS QO WELL WILDCAT;-0.2146569883693403
1;base0003;NQDS BHP WELL WILDCAT;-0.6356965007068923
1;base0003;NQDS QL WELL PROD1;-4.887707806305043E-10
1;base0003;NQDS QW WELL PROD1;3.379407164847795
1;base0003;NQDS QO WELL PROD1;-0.3133934121252389
1;base0003;NQDS BHP WELL PROD1;-0.3668268771081953
1;base0003;NQDS QL WELL PROD2;4.002336155888521E-10
1;base0003;NQDS QW WELL PROD2;-1.149030967390392
1;base0003;NQDS QO WELL PROD2;0.2589019906100729
1;base0003;NQDS BHP WELL PROD2;-0.2733318415431507
1;base0003;NQDS QL WELL PROD3;7.416875178334569E-14
1;base0003;NQDS QW WELL PROD3;2.089030916751235E-12
1;base0003;NQDS QO WELL PROD3;0.0
1;base0003;NQDS BHP WELL PROD3;-0.6550781340378797
1;base0003;NQDS QL WELL PROD4;-2.879405317378412E-10
1;base0003;NQDS QW WELL PROD4;6.698435087383117
1;base0003;NQDS QO WELL PROD4;-0.5083828984774812
1;base0003;NQDS BHP WELL PROD4;-0.6443228159477161
1;base0003;NQDS QL WELL PROD5;3.515701613658801E-11
1;base0003;NQDS QW WELL PROD5;8.368445032943645E-9
1;base0003;NQDS QO WELL PROD5;2.325890296084465E-9
1;base0003;NQDS BHP WELL PROD5;-3.035067082322192
1;base0003;NQDS QL WELL PROD6;4.513083453910091E-10
1;base0003;NQDS QW WELL PROD6;-48.67106369459546
1;base0003;NQDS QO WELL PROD6;1.91163348685261
1;base0003;NQDS BHP WELL PROD6;-9.118288152819622
1;base0003;NQDS QL WELL PROD7;4.398835347425395E-10
1;base0003;NQDS QW WELL PROD7;4.698842663790051
1;base0003;NQDS QO WELL PROD7;-0.5298498001572781
1;base0003;NQDS BHP WELL PROD7;-0.6288658298084907
1;base0003;NQDS QL WELL PROD8;2.723416657530659E-10
1;base0003;NQDS QW WELL PROD8;0.6745217611615523
1;base0003;NQDS QO WELL PROD8;-0.01162948808257069
1;base0003;NQDS BHP WELL PROD8;0.5728251629136908
1;base0003;NQDS QL WELL PROD9;2.96711074843118E-10
1;base0003;NQDS QW WELL PROD9;-14.29933272975094
1;base0003;NQDS QO WELL PROD9;0.3359778440820305
1;base0003;NQDS BHP WELL PROD9;-0.5840773336362326
1;base0003;NQDS QL WELL PROD10;-1.610989145144914E-10
1;base0003;NQDS QW WELL PROD10;-5.615741411377647
1;base0003;NQDS QO WELL PROD10;0.1376289551681958
1;base0003;NQDS BHP WELL PROD10;-0.4690171856520095
1;base0003;NQDS QWI WELL INJ1;0.0
1;base0003;NQDS BHP WELL INJ1;0.2378234389324224
1;base0003;NQDS QWI WELL INJ2;0.0
1;base0003;NQDS BHP WELL INJ2;-0.2200794810380608
1;base0003;NQDS QWI WELL INJ3;0.0
1;base0003;NQDS BHP WELL INJ3;0.4501432814757421
1;base0003;NQDS QWI WELL INJ4;0.0
1;base0003;NQDS BHP WELL INJ4;-0.5334612365555952
1;base0003;NQDS QWI WELL INJ5;0.0
1;base0003;NQDS BHP WELL INJ5;-0.2806839439574198
1;base0003;NQDS QWI WELL INJ6;0.0
1;base0003;NQDS BHP WELL INJ6;-0.3420478485958205
1;base0003;NQDS QWI WELL INJ7;0.0
1;base0003;NQDS BHP WELL INJ7;-1.06099822545682
1;base0003;NQDS QWI WELL INJ8;0.0
1;base0003;NQDS BHP WELL INJ8;-0.259429501990242
1;base0003;NQDS QWI WELL INJ9;0.0
1;base0003;NQDS BHP WELL INJ9;-0.417632889877853
1;base0004;NQDS QL WELL WILDCAT;-2.086786866934297E-10
1;base0004;NQDS QW WELL WILDCAT;-0.8928140443165793
1;base0004;NQDS QO WELL WILDCAT;0.02462460759464351
1;base0004;NQDS BHP WELL WILDCAT;-0.4218691869551908
1;base0004;NQDS QL WELL PROD1;4.17694433011715E-10
1;base0004;NQDS QW WELL PROD1;1.688353095090322
1;base0004;NQDS QO WELL PROD1;-0.1565670656410664
1;base0004;NQDS BHP WELL PROD1;-0.3247219029117096
1;base0004;NQDS QL WELL PROD2;5.890666933288981E-10
1;base0004;NQDS QW WELL PROD2;20.15017118110121
1;base0004;NQDS QO WELL PROD2;-4.541461067219096
1;base0004;NQDS BHP WELL PROD2;0.3565010601848677
1;base0004;NQDS QL WELL PROD3;2.059387488635414E-14
1;base0004;NQDS QW WELL PROD3;5.800453735418112E-13
1;base0004;NQDS QO WELL PROD3;0.0
1;base0004;NQDS BHP WELL PROD3;-0.7112815306476812
1;base0004;NQDS QL WELL PROD4;2.729951620549725E-10
1;base0004;NQDS QW WELL PROD4;-3.730307678974822
1;base0004;NQDS QO WELL PROD4;0.2831343987607511
1;base0004;NQDS BHP WELL PROD4;-0.5512891894248484
1;base0004;NQDS QL WELL PROD5;9.904750644092179E-15
1;base0004;NQDS QW WELL PROD5;3.26645009355822E-13
1;base0004;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0004;NQDS BHP WELL PROD5;-0.866367540326967
1;base0004;NQDS QL WELL PROD6;-5.081432978223725E-10
1;base0004;NQDS QW WELL PROD6;-27.08833751110313
1;base0004;NQDS QO WELL PROD6;1.063927577149427
1;base0004;NQDS BHP WELL PROD6;-5.45042785071453
1;base0004;NQDS QL WELL PROD7;3.961571360453221E-10
1;base0004;NQDS QW WELL PROD7;9.048956439018353
1;base0004;NQDS QO WELL PROD7;-1.020315433124502
1;base0004;NQDS BHP WELL PROD7;-0.7493782577294207
1;base0004;NQDS QL WELL PROD8;4.30308116615706E-10
1;base0004;NQDS QW WELL PROD8;1.610875530524385
1;base0004;NQDS QO WELL PROD8;-0.02777952970510077
1;base0004;NQDS BHP WELL PROD8;0.6858367287245332
1;base0004;NQDS QL WELL PROD9;2.236417514391573E-10
1;base0004;NQDS QW WELL PROD9;-34.7397610182257
1;base0004;NQDS QO WELL PROD9;0.8162359509299598
1;base0004;NQDS BHP WELL PROD9;-0.5475714153686687
1;base0004;NQDS QL WELL PROD10;-3.136287786039191E-10
1;base0004;NQDS QW WELL PROD10;5.4092618176564
1;base0004;NQDS QO WELL PROD10;-0.1325889036993201
1;base0004;NQDS BHP WELL PROD10;-0.4734480832161349
1;base0004;NQDS QWI WELL INJ1;0.0
1;base0004;NQDS BHP WELL INJ1;-0.2519917110976637
1;base0004;NQDS QWI WELL INJ2;0.0
1;base0004;NQDS BHP WELL INJ2;-0.2416938614032573
1;base0004;NQDS QWI WELL INJ3;0.0
1;base0004;NQDS BHP WELL INJ3;0.363644066005082
1;base0004;NQDS QWI WELL INJ4;0.0
1;base0004;NQDS BHP WELL INJ4;-0.6180699377084437
1;base0004;NQDS QWI WELL INJ5;0.0
1;base0004;NQDS BHP WELL INJ5;-0.3106037296019449
1;base0004;NQDS QWI WELL INJ6;0.0
1;base0004;NQDS BHP WELL INJ6;-0.352602778812195
1;base0004;NQDS QWI WELL INJ7;0.0
1;base0004;NQDS BHP WELL INJ7;-0.5963718129842
1;base0004;NQDS QWI WELL INJ8;0.0
1;base0004;NQDS BHP WELL INJ8;-0.2562658575119177
1;base0004;NQDS QWI WELL INJ9;0.0
1;base0004;NQDS BHP WELL INJ9;-0.4656445714163166
1;base0005;NQDS QL WELL WILDCAT;1.663162175756397E-10
1;base0005;NQDS QW WELL WILDCAT;-6.343930156412707
1;base0005;NQDS QO WELL WILDCAT;0.1750043903399918
1;base0005;NQDS BHP WELL WILDCAT;-0.4225141233413061
1;base0005;NQDS QL WELL PROD1;-6.094451289489246E-10
1;base0005;NQDS QW WELL PROD1;-0.3541880557330861
1;base0005;NQDS QO WELL PROD1;0.03285336277721419
1;base0005;NQDS BHP WELL PROD1;-0.3094559221811285
1;base0005;NQDS QL WELL PROD2;4.607865974113555E-10
1;base0005;NQDS QW WELL PROD2;-0.8647603158121377
1;base0005;NQDS QO WELL PROD2;0.194861983115718
1;base0005;NQDS BHP WELL PROD2;0.234245148890916
1;base0005;NQDS QL WELL PROD3;1.800727162593163E-14
1;base0005;NQDS QW WELL PROD3;5.071913204471021E-13
1;base0005;NQDS QO WELL PROD3;0.0
1;base0005;NQDS BHP WELL PROD3;-0.7335996979309121
1;base0005;NQDS QL WELL PROD4;4.274450806631278E-10
1;base0005;NQDS QW WELL PROD4;-3.432918989159599
1;base0005;NQDS QO WELL PROD4;0.2605812916946381
1;base0005;NQDS BHP WELL PROD4;-0.5822320219647552
1;base0005;NQDS QL WELL PROD5;7.089178054577432E-15
1;base0005;NQDS QW WELL PROD5;2.337913103692045E-13
1;base0005;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0005;NQDS BHP WELL PROD5;-0.7899183931216712
1;base0005;NQDS QL WELL PROD6;6.484582878532508E-10
1;base0005;NQDS QW WELL PROD6;-30.97061011713487
1;base0005;NQDS QO WELL PROD6;1.216400887372823
1;base0005;NQDS BHP WELL PROD6;-8.990714213912206
1;base0005;NQDS QL WELL PROD7;5.219725796357953E-10
1;base0005;NQDS QW WELL PROD7;1.447292955218597
1;base0005;NQDS QO WELL PROD7;-0.1631580809193579
1;base0005;NQDS BHP WELL PROD7;-0.6478836190163999
1;base0005;NQDS QL WELL PROD8;4.168306321014069E-10
1;base0005;NQDS QW WELL PROD8;-0.7709825110012648
1;base0005;NQDS QO WELL PROD8;0.01329233619518863
1;base0005;NQDS BHP WELL PROD8;0.541576450753294
1;base0005;NQDS QL WELL PROD9;2.373339090607228E-10
1;base0005;NQDS QW WELL PROD9;-32.36128209952895
1;base0005;NQDS QO WELL PROD9;0.7603550247032707
1;base0005;NQDS BHP WELL PROD9;-0.3594899472684142
1;base0005;NQDS QL WELL PROD10;-2.174365878545598E-10
1;base0005;NQDS QW WELL PROD10;3.346589823653572
1;base0005;NQDS QO WELL PROD10;-0.08204614119384142
1;base0005;NQDS BHP WELL PROD10;-0.4354886389857988
1;base0005;NQDS QWI WELL INJ1;0.0
1;base0005;NQDS BHP WELL INJ1;-0.2009845231379014
1;base0005;NQDS QWI WELL INJ2;0.0
1;base0005;NQDS BHP WELL INJ2;-0.2050318761331995
1;base0005;NQDS QWI WELL INJ3;0.0
1;base0005;NQDS BHP WELL INJ3;-0.3119912704320376
1;base0005;NQDS QWI WELL INJ4;0.0
1;base0005;NQDS BHP WELL INJ4;-0.6365035035362961
1;base0005;NQDS QWI WELL INJ5;0.0
1;base0005;NQDS BHP WELL INJ5;-0.2702065401203634
1;base0005;NQDS QWI WELL INJ6;0.0
1;base0005;NQDS BHP WELL INJ6;-0.3662269753575449
1;base0005;NQDS QWI WELL INJ7;0.0
1;base0005;NQDS BHP WELL INJ7;-1.132338317353546
1;base0005;NQDS QWI WELL INJ8;0.0
1;base0005;NQDS BHP WELL INJ8;-0.2395718896964705
1;base0005;NQDS QWI WELL INJ9;0.0
1;base0005;NQDS BHP WELL INJ9;-0.4299424188976839
1;base0006;NQDS QL WELL WILDCAT;1.768432796585161E-10
1;base0006;NQDS QW WELL WILDCAT;6.117769842976024
1;base0006;NQDS QO WELL WILDCAT;-0.1687507932035501
1;base0006;NQDS BHP WELL WILDCAT;-0.775434362593688
1;base0006;NQDS QL WELL PROD1;-6.16240133118608E-10
1;base0006;NQDS QW WELL PROD1;1.967436834568334
1;base0006;NQDS QO WELL PROD1;-0.1824553702213484
1;base0006;NQDS BHP WELL PROD1;-0.3008846184894862
1;base0006;NQDS QL WELL PROD2;6.619052718914401E-10
1;base0006;NQDS QW WELL PROD2;0.5109131388411638
1;base0006;NQDS QO WELL PROD2;-0.1151521366669045
1;base0006;NQDS BHP WELL PROD2;-0.2570097854859737
1;base0006;NQDS QL WELL PROD3;2.686069695508291E-14
1;base0006;NQDS QW WELL PROD3;7.565561646306939E-13
1;base0006;NQDS QO WELL PROD3;0.0
1;base0006;NQDS BHP WELL PROD3;-0.8611292462060403
1;base0006;NQDS QL WELL PROD4;-4.687887776756643E-10
1;base0006;NQDS QW WELL PROD4;5.650071029779184
1;base0006;NQDS QO WELL PROD4;-0.4287989891539766
1;base0006;NQDS BHP WELL PROD4;-0.5816920338221135
1;base0006;NQDS QL WELL PROD5;1.751409808435749E-11
1;base0006;NQDS QW WELL PROD5;2.007765030743183E-9
1;base0006;NQDS QO WELL PROD5;2.325890296084465E-9
1;base0006;NQDS BHP WELL PROD5;-7.776502632588006
1;base0006;NQDS QL WELL PROD6;6.300699403535382E-10
1;base0006;NQDS QW WELL PROD6;-39.96558478904929
1;base0006;NQDS QO WELL PROD6;1.569705662827749
1;base0006;NQDS BHP WELL PROD6;-9.796980388252447
1;base0006;NQDS QL WELL PROD7;-2.827395360622787E-10
1;base0006;NQDS QW WELL PROD7;-5.799511066495423
1;base0006;NQDS QO WELL PROD7;0.654004969568331
1;base0006;NQDS BHP WELL PROD7;-0.5271895475800172
1;base0006;NQDS QL WELL PROD8;-3.315570353419743E-10
1;base0006;NQDS QW WELL PROD8;0.7142291304108764
1;base0006;NQDS QO WELL PROD8;-0.01231596369720065
1;base0006;NQDS BHP WELL PROD8;-0.5774071538172506
1;base0006;NQDS QL WELL PROD9;8.99702551195268E-11
1;base0006;NQDS QW WELL PROD9;-56.70128281141785
1;base0006;NQDS QO WELL PROD9;1.332223113046029
1;base0006;NQDS BHP WELL PROD9;-0.6383196524424849
1;base0006;NQDS QL WELL PROD10;-3.748235550446721E-10
1;base0006;NQDS QW WELL PROD10;5.575239820220292
1;base0006;NQDS QO WELL PROD10;-0.1366710567025944
1;base0006;NQDS BHP WELL PROD10;-0.4299560334654856
1;base0006;NQDS QWI WELL INJ1;0.0
1;base0006;NQDS BHP WELL INJ1;0.2194254600282639
1;base0006;NQDS QWI WELL INJ2;0.0
1;base0006;NQDS BHP WELL INJ2;-0.2008529701625253
1;base0006;NQDS QWI WELL INJ3;0.0
1;base0006;NQDS BHP WELL INJ3;0.415461819989421
1;base0006;NQDS QWI WELL INJ4;0.0
1;base0006;NQDS BHP WELL INJ4;-0.5716824187765848
1;base0006;NQDS QWI WELL INJ5;0.0
1;base0006;NQDS BHP WELL INJ5;-0.2752232143870857
1;base0006;NQDS QWI WELL INJ6;0.0
1;base0006;NQDS BHP WELL INJ6;-0.3309877797659357
1;base0006;NQDS QWI WELL INJ7;0.0
1;base0006;NQDS BHP WELL INJ7;-0.6837128591646736
1;base0006;NQDS QWI WELL INJ8;0.0
1;base0006;NQDS BHP WELL INJ8;0.2445076681895498
1;base0006;NQDS QWI WELL INJ9;0.0
1;base0006;NQDS BHP WELL INJ9;-0.4789389585414
1;base0007;NQDS QL WELL WILDCAT;-1.771619904986148E-10
1;base0007;NQDS QW WELL WILDCAT;-1.778218523893957
1;base0007;NQDS QO WELL WILDCAT;0.04905539633658374
1;base0007;NQDS BHP WELL WILDCAT;-0.641800077074679
1;base0007;NQDS QL WELL PROD1;5.032618777352682E-10
1;base0007;NQDS QW WELL PROD1;-4.815288470363159
1;base0007;NQDS QO WELL PROD1;0.4465386712333386
1;base0007;NQDS BHP WELL PROD1;-0.3021051290259561
1;base0007;NQDS QL WELL PROD2;6.815722255134668E-10
1;base0007;NQDS QW WELL PROD2;-0.9323525260907397
1;base0007;NQDS QO WELL PROD2;0.2100198278393693
1;base0007;NQDS BHP WELL PROD2;0.200600661272892
1;base0007;NQDS QL WELL PROD3;1.496488755478548E-14
1;base0007;NQDS QW WELL PROD3;4.214997828057347E-13
1;base0007;NQDS QO WELL PROD3;0.0
1;base0007;NQDS BHP WELL PROD3;-0.6419679283182661
1;base0007;NQDS QL WELL PROD4;-2.890421434335886E-10
1;base0007;NQDS QW WELL PROD4;-2.369781242081611
1;base0007;NQDS QO WELL PROD4;0.1798704149568184
1;base0007;NQDS BHP WELL PROD4;-0.4861525578296523
1;base0007;NQDS QL WELL PROD5;9.175514797561494E-11
1;base0007;NQDS QW WELL PROD5;8.135442309008704E-7
1;base0007;NQDS QO WELL PROD5;-2.096172735977357E-9
1;base0007;NQDS BHP WELL PROD5;-5.878897743845638
1;base0007;NQDS QL WELL PROD6;4.644574562827714E-10
1;base0007;NQDS QW WELL PROD6;-51.74388787822812
1;base0007;NQDS QO WELL PROD6;2.032323426265546
1;base0007;NQDS BHP WELL PROD6;-9.710343837226686
1;base0007;NQDS QL WELL PROD7;-4.06114495952827E-10
1;base0007;NQDS QW WELL PROD7;-1.782017297447896
1;base0007;NQDS QO WELL PROD7;0.2009890839164657
1;base0007;NQDS BHP WELL PROD7;-0.5125612783652057
1;base0007;NQDS QL WELL PROD8;-2.901333250696801E-10
1;base0007;NQDS QW WELL PROD8;0.5299445215125292
1;base0007;NQDS QO WELL PROD8;-0.009141578082667183
1;base0007;NQDS BHP WELL PROD8;0.4792699040518934
1;base0007;NQDS QL WELL PROD9;-2.186344524674544E-10
1;base0007;NQDS QW WELL PROD9;-40.67240561685023
1;base0007;NQDS QO WELL PROD9;0.9556163774323356
1;base0007;NQDS BHP WELL PROD9;-0.3609511867166322
1;base0007;NQDS QL WELL PROD10;-1.249763518464361E-10
1;base0007;NQDS QW WELL PROD10;-1.4757054090635
1;base0007;NQDS QO WELL PROD10;0.03616507860315607
1;base0007;NQDS BHP WELL PROD10;-0.3818816089387324
1;base0007;NQDS QWI WELL INJ1;0.0
1;base0007;NQDS BHP WELL INJ1;-0.1930340920831583
1;base0007;NQDS QWI WELL INJ2;0.0
1;base0007;NQDS BHP WELL INJ2;-0.1808748980579034
1;base0007;NQDS QWI WELL INJ3;0.0
1;base0007;NQDS BHP WELL INJ3;0.3778812652778577
1;base0007;NQDS QWI WELL INJ4;0.0
1;base0007;NQDS BHP WELL INJ4;-0.6984657753934712
1;base0007;NQDS QWI WELL INJ5;0.0
1;base0007;NQDS BHP WELL INJ5;-0.2942801582984568
1;base0007;NQDS QWI WELL INJ6;0.0
1;base0007;NQDS BHP WELL INJ6;-0.2575867843050705
1;base0007;NQDS QWI WELL INJ7;0.0
1;base0007;NQDS BHP WELL INJ7;-1.18481038102086
1;base0007;NQDS QWI WELL INJ8;0.0
1;base0007;NQDS BHP WELL INJ8;-0.2227189131738122
1;base0007;NQDS QWI WELL INJ9;0.0
1;base0007;NQDS BHP WELL INJ9;-0.4353436016485298
1;base0008;NQDS QL WELL WILDCAT;2.169678860562081E-10
1;base0008;NQDS QW WELL WILDCAT;-3.241193666231317
1;base0008;NQDS QO WELL WILDCAT;0.0894145447239903
1;base0008;NQDS BHP WELL WILDCAT;-0.7626292127216218
1;base0008;NQDS QL WELL PROD1;-5.485154462664777E-10
1;base0008;NQDS QW WELL PROD1;-0.8115503191435769
1;base0008;NQDS QO WELL PROD1;0.0752667115688131
1;base0008;NQDS BHP WELL PROD1;-0.3170297942007283
1;base0008;NQDS QL WELL PROD2;-5.856589362123484E-10
1;base0008;NQDS QW WELL PROD2;0.7815098091028463
1;base0008;NQDS QO WELL PROD2;-0.1760994723400012
1;base0008;NQDS BHP WELL PROD2;0.2295682268184965
1;base0008;NQDS QL WELL PROD3;-2.237530519999116E-10
1;base0008;NQDS QW WELL PROD3;0.1433881127583323
1;base0008;NQDS QO WELL PROD3;-0.00127272735310508
1;base0008;NQDS BHP WELL PROD3;-0.6185832868949721
1;base0008;NQDS QL WELL PROD4;-3.08299992889814E-10
1;base0008;NQDS QW WELL PROD4;3.124193166804812
1;base0008;NQDS QO WELL PROD4;-0.2371101350324427
1;base0008;NQDS BHP WELL PROD4;-0.5740928994371557
1;base0008;NQDS QL WELL PROD5;4.260978818691015E-13
1;base0008;NQDS QW WELL PROD5;1.405212020078931E-11
1;base0008;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0008;NQDS BHP WELL PROD5;-1.250715466721847
1;base0008;NQDS QL WELL PROD6;5.22505693676985E-10
1;base0008;NQDS QW WELL PROD6;-25.15261817281911
1;base0008;NQDS QO WELL PROD6;0.9878993611411567
1;base0008;NQDS BHP WELL PROD6;-6.624676401636873
1;base0008;NQDS QL WELL PROD7;4.173698875898551E-10
1;base0008;NQDS QW WELL PROD7;-2.914925115074045
1;base0008;NQDS QO WELL PROD7;0.3287559257091003
1;base0008;NQDS BHP WELL PROD7;-0.5887403709011855
1;base0008;NQDS QL WELL PROD8;-3.212799151373205E-10
1;base0008;NQDS QW WELL PROD8;2.533821921997608
